GEOID,num_renters
29183311153,837
29183311154,243
29183311296,160
29183311601,570
29183311733,121
29183311735,103
29183311736,25
29183311602,309
29183311734,217
29183311904,640
29183311907,604
29183311908,134
29183311909,107
29183312094,437
29183312095,292
29183312096,387
29183312097,151
29009960401,501
29009960402,412
29013070100,471
29013070200,235
29013070300,827
29013070400,253
29015460100,242
29015460200,205
29015460300,515
29015460400,52
29015460700,204
29097011700,811
29097010400,1155
29097011400,778
29097011900,630
29097012000,480
29097011100,142
29099700700,565
29099701102,342
29099700603,155
29099701101,116
29099700113,178
29099700302,496
29099701200,889
29099700110,738
29099700111,312
29099700304,340
29099701300,370
29099701401,240
29099700109,877
29123960200,875
29123960300,371
29123960100,176
29035960200,246
29035960100,281
29101960200,521
29189217400,782
29189217842,775
29189217852,146
29189218011,1436
29189218500,366
29189219500,815
29189220441,424
29189220601,543
29189221800,895
29189210400,645
29189213202,870
29189214300,845
29189214500,485
29189215003,520
29189215232,342
29189215600,991
29189216200,1222
29189216400,987
29189218012,97
29189219300,153
29015460800,228
29019001201,484
29019001202,708
29019001503,599
29021003000,1294
29019001504,1423
29019002100,1322
29019002200,669
29021000701,500
29021000702,1323
29027070400,1057
29053950300,576
29053950100,162
29053950500,401
29053950200,254
29075960200,339
29075960100,336
29113810100,499
29113810400,663
29113810301,1272
29133950400,838
29133950100,227
29133950300,159
29133950200,801
29137960300,217
29137960100,464
29137960200,262
29145020900,457
29145020700,448
29145020100,648
29145020300,596
29145020200,492
29145020400,502
29145020800,935
29095016300,656
29095016500,376
29095016400,408
29095016600,425
29095016700,2058
29095016800,1631
29095016900,605
29095017000,734
29095017100,850
29095017200,988
29095017500,363
29095017300,420
29189219400,178
29189220801,1235
29189221301,814
29189211102,1227
29189211500,667
29189212200,1163
29189215103,362
29189215142,2132
29189215201,850
29189215231,376
29189216600,300
29189215302,63
29189215700,1039
29189216000,279
29101960700,864
29101960500,1518
29101960900,324
29101960300,940
29101960400,1310
29101960600,1057
29101960100,279
29105960400,617
29105960298,407
29105960500,1111
29105960600,1013
29105960300,641
29105960100,516
29165030101,210
29165030002,995
29165030103,630
29165030207,850
29165030305,1133
29165030001,1113
29165030209,617
29165030600,583
29510117200,1053
29510125600,2587
29510125700,1430
29510115700,1014
29510116400,1464
29510116500,968
29510118400,372
29510124100,1283
29510124600,510
29510102500,340
29095017400,1066
29095017600,323
29189210702,1067
29189210912,278
29189213300,1835
29189213700,756
29189214700,1349
29189215102,960
29189215400,39
29189217300,561
29189217701,271
29189217931,348
29189217941,295
29189217942,144
29189218300,578
29189219100,420
29189210200,1139
29189210600,1121
29189218900,442
29189217000,1103
29189217200,521
29189219900,470
29189220432,488
29189220702,273
29189221000,445
29189210803,414
29189210804,610
29189212600,544
29189213101,796
29189213600,1030
29189214100,271
29189214400,953
29189215141,117
29189216800,674
29019001601,1624
29019001101,3874
29019001103,1712
29019000200,739
29019000300,832
29019000500,1382
29019001400,1274
29019001001,1679
29019001701,593
29019002000,666
29019001702,398
29510110100,672
29510115100,729
29510115400,521
29510117100,830
29071800100,376
29071800800,378
29071800201,910
29071800401,272
29071800701,1084
29071800702,348
29071800300,1087
29071800602,874
29071801000,296
29071800202,186
29071800500,460
29071800402,383
29071800601,1122
29083950200,198
29083950500,706
29083950100,315
29083950300,201
29083950400,263
29083950600,907
29089960200,271
29089960100,219
29089960300,265
29095001900,695
29095001000,931
29095005300,273
29095006700,710
29095007100,1245
29095007200,204
29095007400,773
29095009000,796
29095009600,473
29095010103,473
29095002000,388
29095005100,378
29095005500,128
29095007700,306
29095007802,656
29095008000,708
29095012000,462
29095011600,1467
29095012502,401
29095012100,912
29019001901,109
29019000900,491
29019001300,1551
29051020400,817
29051010400,547
29051020500,245
29051010300,806
29051010600,1218
29051010900,1152
29051020300,120
29051010800,1340
29051020200,227
29051010500,1148
29051020198,130
29051020600,266
29189216900,860
29189217600,102
29189217851,58
29189218800,90
29189220300,667
29189220431,1174
29189221621,113
29189220602,711
29095017700,145
29095017800,1454
29095017900,1256
29095018000,573
29095018100,181
29095018600,69
29095019300,377
29095980802,0
29095988300,15
29095989100,5
29095989200,0
29099700114,412
29099700115,329
29095018200,95
29095018500,123
29095980101,0
29099700116,256
29099700117,623
29099700118,890
29099700119,173
29099700206,414
29099700207,182
29099700208,889
29095012300,298
29095012400,572
29095012501,666
29095012600,1172
29095012701,860
29225470102,353
29225470201,635
29225470202,683
29225470302,165
29225470402,254
29225470301,651
29225470401,409
29227960100,203
29229490100,142
29229490200,378
29229490300,661
29229490400,941
29510114101,1372
29510114102,1090
29510116301,617
29510116302,1174
29510119101,1218
29510119102,1444
29510126800,627
29510126900,755
29510127000,359
29510127100,589
29510127200,1021
29510127300,806
29510127400,1724
29510127500,1356
29510127600,1147
29161890900,559
29161891000,397
29163460100,518
29163460200,280
29031881000,568
29031881100,625
29031881200,780
29031881300,1508
29031881400,669
29031881500,500
29037060305,47
29031881600,761
29037060003,461
29099700209,119
29099700211,323
29099700402,179
29099700503,248
29099700210,328
29099700401,196
29099700504,310
29099700801,559
29099700802,649
29099701403,127
29099701404,237
29101980000,937
29107090601,803
29107090602,102
29109470100,328
29109470200,857
29109470300,332
29109470400,733
29109470500,781
29109470601,868
29109470602,272
29115490100,87
29115490200,177
29113810201,247
29113810202,235
29113810303,824
29113810304,409
29115490300,306
29115490400,503
29115490500,312
29117480100,234
29117480200,188
29117480300,695
29117480400,385
29117480500,473
29119070100,576
29119070200,316
29119070300,963
29119070400,738
29121960100,276
29121960200,122
29121960300,134
29121960400,631
29121960500,320
29125880100,420
29037060004,498
29037060202,401
29037060904,650
29037061300,1153
29037061400,799
29039870100,385
29039870200,855
29039870300,471
29041470100,104
29041470200,277
29041470300,203
29043020305,1033
29043020306,838
29047021003,515
29047021004,301
29047021207,745
29047021208,1289
29047021307,927
29047021309,215
29047021310,158
29047021403,546
29510119300,1456
29510101100,153
29510101300,663
29510103400,236
29510105400,876
29510106400,592
29510101200,291
29510101800,751
29510104500,1013
29510105200,853
29510106200,333
29510106700,479
29510107200,292
29510107300,687
29095010702,1002
29095011100,411
29095013405,346
29095013901,232
29095014502,441
29095014902,272
29095014905,142
29095000800,566
29095004400,481
29095005801,809
29095006900,515
29125880298,251
29125880300,274
29129470100,105
29129470200,167
29131962500,267
29131962600,146
29131962700,314
29131962800,863
29131962900,1015
29135385200,517
29135385400,379
29141470100,398
29141470200,276
29141470300,460
29141470400,60
29135385100,113
29135385300,240
29073960400,423
29073960300,132
29073960200,69
29073960500,322
29073960100,369
29217950400,669
29217950500,87
29017950100,223
29017950300,174
29017950200,484
29189220802,592
29189221100,76
29189211600,916
29189216100,1861
29189217921,217
29189221421,71
29189212300,1724
29189216500,673
29189218600,612
29189212700,1147
29189214800,810
29189217841,298
29189220501,496
29189221422,640
29189219200,228
29189220703,190
29189213400,1000
29189215105,464
30063001400,595
30063001200,1240
30063001000,1463
30063000800,1796
30069000100,52
30077000100,209
30077000200,590
30089000200,562
30089000100,310
30109000100,101
30031001200,380
30031000400,595
30031000800,621
30063000902,138
30063001303,826
30063001304,605
30063001800,267
30067980600,0
30071060200,392
30073977200,187
30081000201,587
30081000202,260
30081000401,149
30081000402,492
30085940001,519
30085940002,492
30089940300,258
30091090400,122
30095966400,297
30095966500,179
30095966600,249
30101980000,0
30105100500,424
30105940600,247
30111000401,653
30111000402,1032
30111000705,471
30111000706,899
30111001401,1800
30111001402,362
30111001501,229
30111001502,491
30111001703,1128
30111001704,778
30111001901,556
30111001902,498
30111940000,524
30017961900,267
30017962000,528
30017961500,154
30017961600,251
30017961800,160
30031000200,763
30031000900,1630
30031000300,417
30031000600,793
30059000100,193
30009000300,409
30009000400,258
30009000500,123
30009000200,150
30009000100,128
30001000100,152
30001000200,295
30001000300,840
30029001400,365
30029000300,789
30029001200,709
30029000900,1273
30029000700,410
30029000800,512
30029001000,618
30029000100,272
30065000100,223
30065000200,388
30063001500,416
30063001100,1027
30063000700,1065
30081000300,198
30081000500,1147
30081000800,104
30081000100,250
30081000600,674
30081000700,254
30105100100,179
30013000900,583
30013001200,1174
30013001600,790
30013010600,386
30013000200,558
30013000700,573
30015010200,282
30075000100,187
30053000100,291
30053000200,395
30053000300,204
30053000500,253
30053000400,454
30067000100,187
30067000200,418
30067000300,462
30067000500,415
30067000400,967
30085080100,158
30103963500,112
30005000200,326
30005940100,276
30005940200,181
30005000100,210
30051050100,331
30097967000,433
30083070100,151
30083070200,154
30083070400,577
30083070300,661
30099000100,169
30099000300,365
30099000200,208
30079000100,83
30101000100,140
30101000200,618
30035940200,906
30035976000,595
30025000100,373
30037000100,81
30045000100,220
30093000500,335
30093000300,233
30011000300,176
30021000200,332
30021000300,808
30021000100,107
30003000100,665
30003940600,204
30003940700,173
30003940500,138
30007000100,240
30007000200,173
30047000100,67
30047940400,435
30047940700,187
30047940500,626
30047000200,101
30047940600,449
30049001100,1124
30049000700,1013
30049000200,203
30049000800,1295
30049000400,668
30049000600,95
30049000100,230
30049000900,1127
30049000300,136
30049001000,730
30093000800,269
30093000200,1022
30093000100,1302
30093000400,430
30093000700,474
30093000600,587
30023000300,703
30023000400,411
30055954000,139
30107000100,200
30057000200,250
30057000300,174
30057000100,398
30087000300,141
30087000100,292
30087940400,412
30087000200,131
30091090200,226
30063000100,1273
30063000201,2543
30013001800,335
30013002200,1078
30013001700,224
30013010700,269
30013010400,180
30013000400,477
30013001000,262
30013000100,431
30013000300,568
30013002100,1362
30013000800,484
30013001100,580
30013002300,180
30013010100,286
30013001900,336
30027030200,942
30027030100,392
30033000100,118
30073977000,347
30111000200,1393
30111001000,1061
30111001300,608
30111001802,934
30111001803,157
30111000902,590
30111001200,499
30111000300,681
30111000704,254
30111000800,489
30111001801,56
30111000500,923
30111000701,625
30111000901,596
30111001100,816
30111001702,606
30111001804,359
30111000600,279
30111000702,630
30063000300,1194
30063000400,393
30063000202,1809
30063000500,1548
30063001302,741
30063001600,332
30003940400,141
30023000500,144
30013010800,1114
30015010300,542
30019020300,185
30029000201,540
30029000202,81
30029000203,547
30029000401,765
30029000402,373
30029000601,413
30029001100,1133
30029001301,431
30029001700,372
30029000602,204
30029001302,228
30031000101,403
30031000102,131
30031000103,1390
30031000501,132
30031000502,503
30031000503,2681
30031000504,205
30031000701,1151
30031000702,1380
30031001001,133
30031001002,1062
30031001101,1173
30031001102,739
30031001500,268
30031001600,446
30035940400,215
30035980000,0
30039961700,273
30041940300,261
30043962201,79
30043962202,322
30043962300,302
30047940301,677
30047940303,765
30049000501,208
30049000502,750
30049001201,531
30049001202,412
30061964500,221
30061964600,244
30063000901,1002
30017961300,172
30041040200,137
30041040400,583
30041040300,1003
30041040500,310
30041040100,136
31109003202,767
31109003601,0
31109003605,357
31109001301,760
31109002300,1368
31109002701,966
31109003604,246
31109003706,1517
31109003801,744
31109010300,156
31109000202,1154
31109000600,42
31131966700,400
31131966800,182
31131966900,607
31131967000,626
31141965100,283
31141965298,154
31141965300,1284
31141965400,326
31141965500,417
31141965600,699
31141965700,403
31143960000,111
31143960100,236
31147964500,174
31147968500,200
31147968600,519
31151960600,925
31151960700,161
31151960800,102
31151960900,328
31153010305,591
31153010306,876
31133967800,203
31153010105,534
31153010203,463
31153010402,891
31153010620,915
31153010701,73
31153010106,835
31153010614,624
31173940200,375
31173940100,477
31177050102,904
31177050202,236
31177050201,79
31177050101,190
31177050300,371
31015975800,167
31183973600,114
31083964200,314
31009972400,56
31019969600,1117
31019969700,805
31019968900,301
31019969000,269
31019969100,482
31019969202,605
31019969500,591
31019969400,676
31019969300,306
31049955400,197
31087962700,324
31113957500,91
31013951100,207
31013951200,696
31013951300,586
31017975000,341
31109001200,724
31109002400,65
31109000300,1114
31109001600,740
31109003102,989
31109001400,643
31109001900,618
31109002200,1211
31109001700,2196
31109000100,605
31109001800,751
31109003002,650
31109003802,217
31109010100,372
